,Customer_ID,Treated,Order_Amt
4214,387,1.0,119.48
4215,387,1.0,115.48
4216,387,1.0,121.03
4217,387,1.0,125.5
4218,387,1.0,115.25
4219,387,1.0,121.32
4220,387,1.0,103.37
4221,387,1.0,106.2
4222,387,1.0,117.84
4223,387,1.0,131.18
4224,388,1.0,91.31
4225,388,1.0,87.46
4226,389,1.0,113.37
4227,389,1.0,103.52
4228,389,1.0,93.34
4229,389,1.0,91.82
4230,389,1.0,97.22
4231,389,1.0,111.79
4232,389,1.0,105.21
4233,389,1.0,83.68
4234,389,1.0,85.52
4235,389,1.0,107.56
4236,389,1.0,105.97
4237,389,1.0,109.27
4238,389,1.0,101.78
4239,389,1.0,101.96
4240,389,1.0,97.88
4241,389,1.0,93.99
4242,389,1.0,86.89
4243,390,0.0,127.85
4244,390,0.0,119.59
4245,390,0.0,130.56
4246,390,0.0,104.57
4247,390,0.0,114.95
4248,390,0.0,127.41
4249,390,0.0,104.15
4250,391,0.0,121.61
4251,391,0.0,128.98
4252,392,0.0,168.98
4253,392,0.0,151.58
4254,392,0.0,144.62
4255,393,1.0,80.87
4256,393,1.0,76.64
4257,393,1.0,71.48
4258,394,1.0,84.19
4259,394,1.0,101.02
4260,394,1.0,104.8
4261,394,1.0,107.52
4262,394,1.0,99.74
4263,395,0.0,108.44
4264,395,0.0,107.2
4265,395,0.0,107.14
4266,395,0.0,103.33
4267,395,0.0,100.37
4268,395,0.0,95.16
4269,395,0.0,96.33
4270,395,0.0,104.03
4271,395,0.0,107.11
4272,395,0.0,91.35
4273,395,0.0,116.94
4274,395,0.0,103.53
4275,395,0.0,114.24
4276,395,0.0,99.49
4277,395,0.0,102.66
4278,395,0.0,103.18
4279,395,0.0,97.93
4280,395,0.0,105.55
4281,395,0.0,111.3
4282,395,0.0,101.09
4283,395,0.0,88.47
4284,395,0.0,105.5
4285,395,0.0,110.95
4286,395,0.0,101.23
4287,395,0.0,92.15
4288,395,0.0,122.29
4289,395,0.0,99.83
4290,395,0.0,90.14
4291,395,0.0,108.38
4292,395,0.0,102.87
4293,395,0.0,123.12
4294,395,0.0,107.59
4295,396,1.0,93.18
4296,396,1.0,98.19
4297,396,1.0,99.42
4298,396,1.0,92.03
4299,396,1.0,87.65
4300,396,1.0,86.42
4301,396,1.0,88.52
4302,396,1.0,98.16
4303,396,1.0,98.84
4304,396,1.0,96.36
4305,396,1.0,104.63
4306,396,1.0,105.29
4307,396,1.0,84.85
4308,396,1.0,95.05
4309,397,1.0,161.39
4310,397,1.0,133.57
4311,397,1.0,133.35
4312,398,0.0,84.7
4313,398,0.0,89.48
4314,398,0.0,83.28
4315,398,0.0,83.2
4316,398,0.0,91.05
4317,398,0.0,76.58
4318,398,0.0,78.29
4319,398,0.0,78.41
4320,398,0.0,78.24
4321,398,0.0,92.52
4322,398,0.0,94.29
4323,398,0.0,84.5
4324,398,0.0,80.64
4325,398,0.0,87.79
4326,398,0.0,83.8
4327,398,0.0,80.82
4328,398,0.0,92.8
4329,398,0.0,80.69
4330,398,0.0,101.39
4331,398,0.0,102.54
4332,398,0.0,81.74
4333,398,0.0,95.45
4334,398,0.0,90.7
4335,398,0.0,104.73
4336,398,0.0,93.4
4337,398,0.0,77.84
4338,398,0.0,108.09
4339,398,0.0,80.06
4340,398,0.0,102.06
4341,398,0.0,89.94
4342,398,0.0,95.31
4343,398,0.0,76.44
4344,398,0.0,90.55
4345,398,0.0,102.3
4346,398,0.0,109.25
4347,398,0.0,86.66
4348,398,0.0,93.05
4349,398,0.0,90.87
4350,398,0.0,94.47
4351,398,0.0,86.92
4352,398,0.0,101.22
4353,398,0.0,62.9
4354,398,0.0,81.58
4355,398,0.0,68.28
4356,398,0.0,90.08
4357,398,0.0,91.92
4358,398,0.0,95.65
4359,398,0.0,85.31
4360,398,0.0,88.78
4361,398,0.0,91.07
4362,398,0.0,90.29
4363,398,0.0,86.75
4364,399,1.0,119.07
4365,399,1.0,115.1
4366,399,1.0,132.86
4367,399,1.0,110.05
4368,399,1.0,134.58
4369,399,1.0,133.34
4370,399,1.0,116.44
4371,400,1.0,44.4
4372,400,1.0,50.42
4373,400,1.0,55.51
4374,400,1.0,45.99
4375,400,1.0,44.36
4376,400,1.0,43.92
4377,400,1.0,52.74
4378,400,1.0,46.77
4379,400,1.0,51.36
4380,401,1.0,98.52
4381,401,1.0,92.76
4382,401,1.0,94.65
4383,401,1.0,95.92
4384,401,1.0,98.08
4385,401,1.0,99.84
4386,401,1.0,106.21
4387,401,1.0,102.29
4388,401,1.0,91.12
4389,401,1.0,100.24
4390,401,1.0,103.37
4391,401,1.0,94.66
4392,401,1.0,98.78
4393,401,1.0,94.77
4394,401,1.0,94.9
4395,401,1.0,98.19
4396,401,1.0,110.36
4397,401,1.0,98.26
4398,401,1.0,117.61
4399,401,1.0,88.61
4400,401,1.0,102.22
4401,401,1.0,103.11
4402,401,1.0,100.37
4403,401,1.0,102.17
4404,401,1.0,104.63
4405,401,1.0,121.68
4406,401,1.0,93.88
4407,401,1.0,115.0
4408,401,1.0,114.17
4409,401,1.0,102.67
4410,401,1.0,91.45
4411,401,1.0,120.73
4412,402,0.0,177.73
4413,402,0.0,163.15
4414,402,0.0,139.6
4415,402,0.0,155.95
4416,402,0.0,148.48
4417,402,0.0,152.74
4418,402,0.0,153.46
4419,403,0.0,57.29
4420,403,0.0,77.0
4421,404,0.0,105.14
4422,405,0.0,132.49
4423,405,0.0,159.06
4424,405,0.0,167.64
4425,406,0.0,62.1
4426,407,0.0,86.82
4427,407,0.0,91.24
4428,407,0.0,89.97
4429,407,0.0,111.0
4430,407,0.0,90.76
4431,407,0.0,104.64
4432,407,0.0,94.55
4433,407,0.0,91.46
4434,407,0.0,97.75
4435,407,0.0,94.17
4436,408,1.0,84.6
4437,408,1.0,81.89
4438,409,0.0,107.19
4439,409,0.0,93.05
4440,409,0.0,102.05
4441,409,0.0,99.73
4442,409,0.0,82.47
4443,409,0.0,92.14
4444,409,0.0,103.7
4445,409,0.0,86.33
4446,409,0.0,85.96
4447,409,0.0,77.92
4448,409,0.0,100.62
4449,410,1.0,108.78
4450,410,1.0,109.37
4451,410,1.0,133.55
4452,410,1.0,125.09
4453,411,0.0,100.95
4454,411,0.0,116.17
4455,411,0.0,99.65
4456,411,0.0,112.49
4457,411,0.0,111.26
4458,411,0.0,103.61
4459,412,1.0,115.36
4460,412,1.0,140.34
4461,412,1.0,125.02
4462,412,1.0,126.56
4463,412,1.0,120.44
4464,412,1.0,139.14
4465,412,1.0,130.97
4466,412,1.0,111.4
4467,412,1.0,125.93
4468,412,1.0,116.83
4469,412,1.0,129.83
4470,412,1.0,132.04
4471,412,1.0,133.35
4472,412,1.0,158.56
4473,412,1.0,143.25
4474,412,1.0,106.29
4475,412,1.0,123.22
4476,412,1.0,125.82
4477,412,1.0,123.94
4478,412,1.0,134.39
4479,412,1.0,123.84
4480,412,1.0,133.94
4481,412,1.0,99.21
4482,412,1.0,126.1
4483,412,1.0,115.66
4484,412,1.0,131.19
4485,412,1.0,131.69
4486,412,1.0,133.44
4487,413,0.0,194.09
4488,413,0.0,205.14
4489,413,0.0,199.14
4490,413,0.0,207.81
4491,413,0.0,210.99
4492,413,0.0,174.29
4493,413,0.0,228.2
4494,413,0.0,181.81
4495,413,0.0,196.2
4496,413,0.0,170.99
4497,413,0.0,189.53
4498,413,0.0,194.07
4499,413,0.0,206.52
4500,413,0.0,162.27
4501,413,0.0,217.24
4502,413,0.0,200.79
4503,413,0.0,241.54
4504,413,0.0,175.81
4505,413,0.0,203.72
4506,413,0.0,199.98
4507,413,0.0,141.06
4508,414,0.0,136.8
4509,414,0.0,136.35
4510,414,0.0,133.19
4511,414,0.0,138.21
4512,414,0.0,147.39
4513,414,0.0,143.03
4514,414,0.0,145.64
4515,414,0.0,139.63
4516,414,0.0,124.23
4517,414,0.0,127.79
4518,414,0.0,131.73
4519,414,0.0,128.59
4520,414,0.0,138.58
4521,414,0.0,123.61
4522,414,0.0,134.98
4523,415,0.0,90.9
4524,416,1.0,118.44
4525,416,1.0,106.33
4526,416,1.0,114.56
4527,416,1.0,113.22
4528,416,1.0,119.98
4529,416,1.0,110.17
4530,416,1.0,85.7
4531,416,1.0,125.09
4532,416,1.0,113.05
4533,416,1.0,95.93
4534,417,0.0,125.34
4535,417,0.0,122.12
4536,417,0.0,135.55
4537,417,0.0,145.02
4538,417,0.0,123.79
4539,417,0.0,135.14
4540,417,0.0,122.31
4541,417,0.0,139.12
4542,417,0.0,125.89
4543,417,0.0,154.7
4544,417,0.0,129.7
4545,417,0.0,122.99
4546,417,0.0,122.53
4547,417,0.0,117.95
4548,417,0.0,107.53
4549,417,0.0,124.25
4550,417,0.0,126.82
4551,417,0.0,116.17
4552,417,0.0,108.12
4553,417,0.0,135.07
4554,417,0.0,128.88
4555,417,0.0,151.97
4556,417,0.0,127.86
4557,417,0.0,120.15
4558,417,0.0,121.16
4559,417,0.0,129.92
4560,417,0.0,134.36
4561,417,0.0,107.97
4562,418,0.0,81.37
4563,418,0.0,69.68
4564,418,0.0,78.42
4565,418,0.0,79.75
4566,418,0.0,80.46
4567,418,0.0,83.45
4568,418,0.0,69.33
4569,418,0.0,81.72
4570,418,0.0,63.63
4571,418,0.0,71.51
4572,418,0.0,75.27
4573,418,0.0,89.4
4574,418,0.0,74.5
4575,418,0.0,83.43
4576,418,0.0,83.69
4577,418,0.0,69.51
4578,418,0.0,83.87
4579,418,0.0,70.42
4580,418,0.0,79.77
4581,418,0.0,79.84
4582,418,0.0,81.91
4583,418,0.0,75.82
4584,418,0.0,79.85
4585,418,0.0,66.16
4586,418,0.0,68.74
4587,418,0.0,74.12
4588,418,0.0,86.85
4589,418,0.0,84.05
4590,418,0.0,84.03
4591,419,1.0,35.13
4592,419,1.0,44.35
4593,419,1.0,35.58
4594,419,1.0,41.85
4595,419,1.0,38.57
4596,419,1.0,35.56
4597,419,1.0,38.44
4598,420,0.0,143.01
4599,420,0.0,142.14
4600,420,0.0,157.72
4601,420,0.0,121.16
4602,420,0.0,130.31
4603,420,0.0,132.73
4604,421,1.0,100.24
4605,421,1.0,92.66
4606,422,0.0,101.63
4607,422,0.0,87.86
4608,422,0.0,96.76
4609,422,0.0,91.02
4610,422,0.0,87.59
4611,422,0.0,109.69
4612,422,0.0,86.66
4613,422,0.0,98.77
4614,422,0.0,106.58
4615,422,0.0,89.0
4616,422,0.0,82.02
4617,422,0.0,99.79
4618,423,0.0,115.57
4619,423,0.0,101.28
4620,423,0.0,105.45
4621,423,0.0,110.2
4622,423,0.0,114.81
4623,424,0.0,127.62
4624,424,0.0,128.59
4625,425,1.0,85.84
4626,425,1.0,79.75
4627,425,1.0,80.56
4628,425,1.0,67.54
4629,425,1.0,66.45
4630,425,1.0,83.2
4631,425,1.0,84.45
4632,425,1.0,79.37
4633,425,1.0,76.76
4634,425,1.0,73.11
4635,425,1.0,89.87
4636,426,1.0,97.06
4637,426,1.0,106.35
4638,426,1.0,106.52
4639,426,1.0,102.98
4640,426,1.0,100.02
4641,426,1.0,108.33
4642,426,1.0,92.03
4643,426,1.0,105.26
4644,427,0.0,148.66
4645,427,0.0,173.15
4646,428,0.0,72.98
4647,428,0.0,71.71
4648,428,0.0,69.92
4649,428,0.0,75.52
4650,428,0.0,74.51
4651,429,1.0,134.73
4652,429,1.0,140.58
4653,429,1.0,141.8
4654,429,1.0,134.74
4655,429,1.0,130.0
4656,429,1.0,145.9
4657,429,1.0,121.94
4658,430,0.0,59.27
4659,430,0.0,50.25
4660,430,0.0,64.09
4661,430,0.0,64.26
4662,430,0.0,50.06
4663,430,0.0,55.73
4664,431,1.0,107.05
4665,431,1.0,132.03
4666,431,1.0,146.47
4667,431,1.0,114.14
4668,431,1.0,142.95
4669,431,1.0,126.13
4670,432,0.0,116.9
4671,432,0.0,139.78
4672,432,0.0,126.62
4673,432,0.0,113.19
4674,432,0.0,106.23
4675,432,0.0,127.26
4676,432,0.0,121.36
4677,432,0.0,122.67
4678,432,0.0,109.74
4679,432,0.0,112.99
4680,432,0.0,124.81
4681,432,0.0,92.75
4682,432,0.0,117.26
4683,433,1.0,120.61
4684,433,1.0,124.25
4685,433,1.0,120.79
4686,434,1.0,148.55
4687,434,1.0,149.15
4688,434,1.0,155.46
4689,434,1.0,157.63
4690,434,1.0,170.8
4691,434,1.0,167.91
4692,434,1.0,143.96
4693,434,1.0,141.96
4694,434,1.0,130.86
4695,434,1.0,130.56
4696,434,1.0,140.99
4697,435,0.0,91.73
4698,435,0.0,101.47
4699,436,1.0,112.55
4700,436,1.0,111.14
4701,436,1.0,99.71
4702,436,1.0,109.25
4703,436,1.0,80.95
4704,436,1.0,109.48
4705,437,0.0,91.15
4706,437,0.0,89.6
4707,438,1.0,122.88
4708,438,1.0,115.63
4709,438,1.0,114.8
4710,438,1.0,149.34
4711,438,1.0,113.43
4712,438,1.0,117.05
4713,438,1.0,131.79
4714,438,1.0,139.01
4715,438,1.0,139.11
4716,438,1.0,145.98
4717,438,1.0,122.82
4718,438,1.0,135.61
4719,438,1.0,145.96
4720,438,1.0,144.47
4721,438,1.0,127.38
4722,438,1.0,126.67
4723,438,1.0,145.34
4724,438,1.0,116.63
4725,438,1.0,130.61
4726,438,1.0,151.69
4727,438,1.0,137.08
4728,438,1.0,110.5
4729,438,1.0,138.57
4730,438,1.0,115.73
4731,438,1.0,137.14
4732,438,1.0,156.37
4733,438,1.0,149.82
4734,438,1.0,132.33
4735,438,1.0,151.82
4736,438,1.0,133.45
4737,438,1.0,143.74
4738,439,0.0,43.46
4739,439,0.0,52.13
4740,439,0.0,49.87
4741,439,0.0,48.13
4742,440,0.0,129.54
4743,440,0.0,133.29
4744,440,0.0,146.1
4745,440,0.0,174.21
4746,440,0.0,133.74
4747,440,0.0,120.53
4748,440,0.0,120.47
4749,440,0.0,123.44
4750,440,0.0,152.51
4751,440,0.0,132.36
4752,440,0.0,99.61
4753,440,0.0,137.68
4754,440,0.0,118.97
4755,440,0.0,128.85
4756,440,0.0,135.12
4757,440,0.0,131.8
4758,440,0.0,127.0
4759,441,0.0,88.95
4760,441,0.0,96.26
4761,441,0.0,105.78
4762,441,0.0,96.93
4763,441,0.0,89.71
4764,441,0.0,82.75
4765,441,0.0,90.7
4766,442,0.0,170.67
4767,442,0.0,168.18
4768,442,0.0,204.83
4769,442,0.0,150.06
4770,442,0.0,154.56
4771,442,0.0,144.06
4772,442,0.0,180.8
4773,442,0.0,178.65
4774,442,0.0,190.81
4775,443,1.0,173.46
4776,443,1.0,149.53
4777,443,1.0,143.24
4778,443,1.0,136.27
4779,443,1.0,160.02
4780,443,1.0,122.49
4781,443,1.0,129.25
4782,443,1.0,144.53
4783,443,1.0,169.14
4784,443,1.0,148.06
4785,443,1.0,148.04
4786,443,1.0,126.45
4787,443,1.0,144.4
4788,443,1.0,167.34
4789,443,1.0,157.87
4790,443,1.0,167.79
4791,443,1.0,169.43
4792,443,1.0,178.15
4793,443,1.0,139.13
4794,443,1.0,146.16
4795,443,1.0,158.38
4796,443,1.0,155.92
4797,444,0.0,80.79
4798,444,0.0,93.7
4799,444,0.0,71.37
4800,445,0.0,95.42
4801,445,0.0,89.56
4802,445,0.0,80.09
4803,445,0.0,84.72
4804,445,0.0,101.14
4805,445,0.0,71.7
4806,445,0.0,80.68
4807,445,0.0,79.16
4808,445,0.0,82.28
4809,446,0.0,95.72
4810,446,0.0,89.84
4811,446,0.0,88.35
4812,446,0.0,83.07
4813,446,0.0,96.83
4814,446,0.0,78.48
4815,446,0.0,93.84
4816,446,0.0,86.01
4817,446,0.0,75.77
4818,446,0.0,81.06
4819,446,0.0,104.21
4820,446,0.0,91.38
4821,446,0.0,89.32
4822,446,0.0,93.29
4823,446,0.0,85.87
4824,446,0.0,96.44
4825,446,0.0,98.36
4826,446,0.0,95.27
4827,446,0.0,97.92
4828,446,0.0,90.56
4829,446,0.0,84.93
4830,447,0.0,91.99
4831,447,0.0,107.07
4832,447,0.0,87.33
4833,447,0.0,93.39
4834,447,0.0,96.78
4835,448,0.0,82.18
4836,448,0.0,93.38
4837,448,0.0,102.32
4838,448,0.0,117.7
4839,448,0.0,109.46
4840,448,0.0,107.95
4841,448,0.0,93.58
4842,449,0.0,48.56
4843,449,0.0,49.87
4844,449,0.0,50.48
4845,449,0.0,45.46
4846,449,0.0,50.34
4847,449,0.0,49.76
4848,449,0.0,54.45
4849,449,0.0,53.9
4850,449,0.0,52.25
4851,449,0.0,52.79
4852,449,0.0,45.36
4853,449,0.0,46.92
4854,449,0.0,49.77
4855,449,0.0,45.33
4856,450,1.0,140.45
4857,450,1.0,124.75
4858,450,1.0,140.7
4859,450,1.0,147.39
4860,450,1.0,153.01
4861,450,1.0,160.87
4862,450,1.0,142.72
4863,450,1.0,153.31
4864,450,1.0,131.26
4865,450,1.0,154.17
4866,450,1.0,149.81
4867,450,1.0,137.95
4868,450,1.0,147.26
4869,450,1.0,162.88
4870,450,1.0,136.46
4871,450,1.0,165.8
4872,450,1.0,139.68
4873,450,1.0,161.03
4874,450,1.0,134.8
4875,450,1.0,118.93
4876,450,1.0,120.43
4877,450,1.0,136.76
4878,450,1.0,140.0
4879,451,0.0,139.59
4880,451,0.0,145.65
4881,451,0.0,156.2
4882,451,0.0,145.66
4883,451,0.0,146.53
4884,451,0.0,141.96
4885,451,0.0,150.14
4886,451,0.0,180.09
4887,451,0.0,171.55
4888,451,0.0,183.78
4889,451,0.0,140.84
4890,451,0.0,163.73
4891,451,0.0,148.19
4892,451,0.0,155.33
4893,451,0.0,165.93
4894,451,0.0,143.28
4895,451,0.0,178.28
4896,451,0.0,157.83
4897,451,0.0,149.09
4898,451,0.0,157.27
4899,451,0.0,147.66
4900,451,0.0,133.34
4901,451,0.0,148.67
4902,451,0.0,189.22
4903,451,0.0,172.17
4904,451,0.0,148.95
4905,452,0.0,106.73
4906,452,0.0,104.72
4907,452,0.0,86.14
4908,452,0.0,105.76
4909,452,0.0,93.07
4910,452,0.0,100.22
4911,452,0.0,105.34
4912,452,0.0,99.77
4913,452,0.0,102.63
4914,452,0.0,108.45
4915,452,0.0,123.27
4916,452,0.0,93.0
4917,452,0.0,103.15
4918,452,0.0,109.14
4919,452,0.0,116.84
4920,452,0.0,92.12
4921,452,0.0,105.79
4922,452,0.0,87.18
4923,452,0.0,83.59
4924,453,1.0,114.85
4925,453,1.0,122.52
4926,453,1.0,126.46
4927,453,1.0,139.5
4928,453,1.0,114.06
4929,453,1.0,125.91
4930,453,1.0,123.12
4931,453,1.0,107.24
4932,453,1.0,118.88
4933,453,1.0,122.45
4934,453,1.0,123.94
4935,453,1.0,129.23
4936,453,1.0,99.4
4937,453,1.0,135.92
4938,453,1.0,127.93
4939,453,1.0,118.58
4940,453,1.0,112.12
4941,453,1.0,120.57
4942,453,1.0,124.78
4943,453,1.0,118.8
4944,453,1.0,112.24
4945,453,1.0,114.39
4946,453,1.0,123.14
4947,453,1.0,118.71
4948,453,1.0,132.21
4949,453,1.0,114.81
4950,453,1.0,117.62
4951,453,1.0,123.82
4952,453,1.0,108.97
4953,453,1.0,116.52
4954,453,1.0,98.47
4955,453,1.0,132.13
4956,453,1.0,113.92
4957,453,1.0,100.28
4958,453,1.0,108.54
4959,453,1.0,117.97
4960,453,1.0,115.48
4961,453,1.0,122.17
4962,453,1.0,133.06
4963,453,1.0,110.81
4964,453,1.0,124.78
4965,453,1.0,127.51
4966,453,1.0,125.76
4967,453,1.0,140.84
4968,453,1.0,125.89
4969,453,1.0,117.95
4970,453,1.0,119.85
4971,453,1.0,112.56
4972,453,1.0,125.26
4973,453,1.0,104.56
4974,453,1.0,117.41
4975,453,1.0,107.07
4976,453,1.0,128.39
4977,453,1.0,116.04
4978,453,1.0,125.52
4979,453,1.0,122.2
4980,453,1.0,114.21
4981,453,1.0,125.99
4982,453,1.0,141.3
4983,453,1.0,118.06
4984,453,1.0,139.09
4985,453,1.0,120.83
4986,453,1.0,127.04
4987,453,1.0,113.1
4988,453,1.0,132.55
4989,453,1.0,122.47
4990,453,1.0,121.22
4991,453,1.0,127.49
4992,453,1.0,126.32
4993,453,1.0,106.68
4994,453,1.0,109.49
4995,453,1.0,125.63
4996,453,1.0,112.03
4997,453,1.0,120.77
4998,453,1.0,114.55
4999,453,1.0,96.49
5000,453,1.0,121.3
5001,453,1.0,112.63
5002,453,1.0,118.25
5003,453,1.0,124.21
5004,453,1.0,115.79
5005,453,1.0,136.3
5006,453,1.0,132.79
5007,453,1.0,108.64
5008,453,1.0,123.87
5009,453,1.0,131.6
5010,453,1.0,132.64
5011,453,1.0,131.61
5012,453,1.0,106.9
5013,453,1.0,123.49
5014,453,1.0,124.18
5015,453,1.0,119.6
5016,453,1.0,117.14
5017,453,1.0,116.88
5018,453,1.0,104.18
5019,453,1.0,121.74
5020,453,1.0,107.33
5021,453,1.0,111.65
5022,453,1.0,119.04
5023,453,1.0,109.28
5024,453,1.0,130.52
5025,453,1.0,109.81
5026,453,1.0,102.42
5027,453,1.0,134.48
5028,453,1.0,128.82
5029,453,1.0,121.86
5030,453,1.0,117.13
5031,453,1.0,128.38
5032,453,1.0,135.5
5033,453,1.0,109.24
5034,453,1.0,109.78
5035,453,1.0,122.33
5036,453,1.0,110.05
5037,453,1.0,125.43
5038,453,1.0,118.32
5039,453,1.0,117.48
5040,453,1.0,110.56
5041,453,1.0,120.03
5042,453,1.0,124.85
5043,454,0.0,87.25
5044,454,0.0,84.78
5045,454,0.0,84.63
5046,454,0.0,84.41
5047,454,0.0,89.04
5048,454,0.0,78.32
5049,454,0.0,91.44
5050,454,0.0,81.98
5051,454,0.0,89.83
5052,454,0.0,73.85
5053,454,0.0,102.85
5054,454,0.0,99.85
5055,454,0.0,92.42
5056,454,0.0,65.0
5057,454,0.0,96.66
5058,454,0.0,72.18
5059,454,0.0,87.12
5060,454,0.0,94.65
5061,454,0.0,87.11
5062,454,0.0,81.02
5063,454,0.0,83.83
5064,454,0.0,84.55
5065,454,0.0,100.93
5066,454,0.0,100.11
5067,454,0.0,88.69
5068,455,0.0,82.22
5069,455,0.0,77.45
5070,455,0.0,77.47
5071,455,0.0,74.93
5072,455,0.0,71.6
5073,455,0.0,66.25
5074,455,0.0,83.15
5075,455,0.0,74.71
5076,455,0.0,85.6
5077,455,0.0,74.29
5078,456,1.0,114.54
5079,456,1.0,146.57
5080,456,1.0,118.59
5081,456,1.0,120.73
5082,457,1.0,121.19
5083,457,1.0,126.82
5084,457,1.0,108.63
5085,457,1.0,119.17
5086,457,1.0,105.4
5087,457,1.0,123.76
5088,458,1.0,130.25
5089,458,1.0,119.16
5090,458,1.0,110.55
5091,458,1.0,115.53
5092,459,0.0,84.81
5093,459,0.0,90.66
5094,459,0.0,87.53
5095,460,0.0,142.64
5096,460,0.0,144.53
5097,460,0.0,159.31
5098,460,0.0,123.5
5099,460,0.0,124.86
5100,460,0.0,113.0
5101,460,0.0,139.1
5102,461,0.0,100.4
5103,461,0.0,107.73
5104,461,0.0,103.77
5105,461,0.0,96.64
5106,462,1.0,77.27
5107,462,1.0,65.82
5108,462,1.0,79.48
5109,462,1.0,73.65
5110,462,1.0,91.5
5111,462,1.0,85.55
5112,462,1.0,90.02
5113,462,1.0,92.67
5114,462,1.0,86.62
5115,462,1.0,81.92
5116,462,1.0,86.09
5117,462,1.0,93.79
5118,462,1.0,81.54
5119,462,1.0,86.42
5120,462,1.0,83.17
5121,462,1.0,76.24
5122,463,1.0,87.38
5123,463,1.0,91.17
5124,463,1.0,115.35
5125,463,1.0,115.85
5126,463,1.0,108.85
5127,463,1.0,90.23
5128,463,1.0,107.72
5129,463,1.0,112.34
5130,463,1.0,100.78
5131,463,1.0,117.28
5132,463,1.0,94.46
5133,463,1.0,100.02
5134,463,1.0,89.35
5135,463,1.0,102.38
5136,463,1.0,101.53
5137,463,1.0,113.76
5138,464,0.0,133.35
5139,464,0.0,128.08
5140,464,0.0,143.36
5141,464,0.0,139.16
5142,464,0.0,122.13
5143,464,0.0,137.28
5144,464,0.0,150.68
5145,464,0.0,141.96
5146,464,0.0,144.4
5147,464,0.0,145.31
5148,464,0.0,123.06
5149,465,0.0,106.9
5150,465,0.0,137.9
5151,465,0.0,122.43
5152,465,0.0,135.82
5153,466,0.0,144.61
5154,466,0.0,132.88
5155,466,0.0,151.56
5156,467,0.0,91.4
5157,467,0.0,91.37
5158,467,0.0,87.64
5159,467,0.0,94.01
5160,467,0.0,94.24
5161,467,0.0,79.38
5162,467,0.0,88.37
5163,467,0.0,120.48
5164,467,0.0,81.1
5165,467,0.0,85.24
5166,467,0.0,86.7
5167,467,0.0,91.99
5168,468,0.0,34.25
5169,468,0.0,32.12
5170,468,0.0,30.23
5171,468,0.0,33.61
5172,469,1.0,93.63
5173,469,1.0,98.58
5174,469,1.0,76.09
5175,469,1.0,87.93
5176,469,1.0,99.97
5177,470,1.0,137.01
5178,470,1.0,115.39
5179,470,1.0,128.85
5180,470,1.0,126.7
5181,470,1.0,122.93
5182,470,1.0,118.45
5183,470,1.0,106.07
5184,470,1.0,136.33
5185,470,1.0,138.74
5186,470,1.0,114.51
5187,470,1.0,111.58
5188,471,0.0,132.78
5189,472,0.0,104.81
5190,473,0.0,53.51
5191,473,0.0,56.9
5192,473,0.0,58.22
5193,473,0.0,58.35
5194,473,0.0,61.87
5195,473,0.0,51.39
5196,473,0.0,54.2
5197,473,0.0,63.23
5198,473,0.0,62.68
5199,473,0.0,60.79
5200,473,0.0,58.14
5201,473,0.0,65.49
5202,474,0.0,137.11
5203,475,1.0,78.5
5204,475,1.0,86.32
5205,475,1.0,102.95
5206,475,1.0,83.25
5207,475,1.0,93.56
5208,475,1.0,104.37
5209,475,1.0,99.94
5210,475,1.0,86.97
5211,475,1.0,95.17
5212,475,1.0,90.22
5213,475,1.0,84.6
5214,475,1.0,101.92
5215,475,1.0,91.09
5216,475,1.0,108.7
5217,475,1.0,100.95
5218,475,1.0,110.17
5219,475,1.0,94.73
5220,475,1.0,95.55
5221,475,1.0,87.72
5222,475,1.0,85.45
5223,475,1.0,88.21
5224,475,1.0,90.03
5225,475,1.0,89.24
5226,475,1.0,91.48
5227,475,1.0,91.27
5228,475,1.0,98.82
5229,475,1.0,87.64
5230,475,1.0,85.35
5231,475,1.0,91.79
5232,475,1.0,99.71
5233,475,1.0,93.14
5234,475,1.0,103.13
5235,475,1.0,88.52
5236,475,1.0,91.73
5237,475,1.0,82.32
5238,475,1.0,95.82
5239,476,1.0,134.59
5240,476,1.0,128.12
5241,476,1.0,170.75
5242,477,0.0,107.53
5243,477,0.0,98.19
5244,478,0.0,100.26
5245,478,0.0,110.01
5246,478,0.0,85.2
5247,478,0.0,95.06
5248,478,0.0,88.76
5249,478,0.0,92.05
5250,478,0.0,94.02
5251,478,0.0,75.84
5252,478,0.0,81.43
5253,478,0.0,93.86
5254,478,0.0,102.05
5255,478,0.0,89.88
5256,478,0.0,114.26
5257,478,0.0,91.01
5258,478,0.0,88.42
5259,478,0.0,87.73
5260,478,0.0,103.34
5261,478,0.0,105.47
5262,478,0.0,85.09
5263,478,0.0,107.87
5264,478,0.0,86.97
5265,478,0.0,92.28
5266,478,0.0,87.35
5267,478,0.0,79.61
5268,478,0.0,99.05
5269,478,0.0,86.57
5270,479,0.0,48.07
5271,479,0.0,56.63
5272,479,0.0,56.02
5273,479,0.0,51.64
5274,479,0.0,52.82
5275,479,0.0,55.11
5276,480,1.0,65.74
5277,480,1.0,64.48
5278,480,1.0,66.23
5279,480,1.0,70.59
5280,480,1.0,70.85
5281,480,1.0,63.05
5282,480,1.0,68.16
5283,480,1.0,72.54
5284,480,1.0,71.93
5285,480,1.0,69.94
5286,480,1.0,68.36
5287,480,1.0,68.71
5288,480,1.0,63.04
